2015-07-17 15:20:14,RF-1-ga19eda4-dirty,1,1.04122775798388,0.00950278353401475,2356,0
2015-07-17 15:23:16,RF-1-ga19eda4-dirty,1,1.05126787284492,NA,2363,0
2015-07-17 15:23:30,RF-1-ga19eda4-dirty,1,1.05126787284492,NA,2363,0
2015-07-17 15:24:41,RF-1-ga19eda4-dirty,1,1.05126787284492,NA,2363,0
2015-07-17 15:29:34,RF-1-ga19eda4-dirty,1,1.05126787284492,NA,2363,0
2015-07-17 15:30:37,RF-1-ga19eda4-dirty,1,1.05126787284492,NA,2363,0
2015-07-17 15:31:18,RF-1-ga19eda4-dirty,1,1.08056558020591,0.0376032197535322,2492,0
2015-07-17 15:32:14,RF-1-ga19eda4-dirty,1,1.08056558020591,0.0376032197535322,2492,0
2015-07-17 15:32:22,RF-1-ga19eda4-dirty,1,1.08056558020591,0.0376032197535322,2492,0
2015-07-17 15:57:23,RF-1-ga19eda4-dirty,1,0.545961170466256,0.0334562011731686,0,0
2015-07-17 16:08:37,RF-3-ge16d7f8-dirty,1,0.581524494665914,0.024207845008266,0,0
2015-07-17 16:15:51,RF-3-ge16d7f8-dirty,1,0.581524494665914,0.024207845008266,0,0
2015-07-17 16:17:32,RF-3-ge16d7f8-dirty,rf,0.51052466280592,0.0247284862290893,0,0
2015-07-18 10:27:28,RF-3-ge16d7f8-dirty,rf,0.51052466280592,0.0247284862290893,0,0
2015-07-18 10:38:47,RF-3-ge16d7f8-dirty,rf,0.51052466280592,0.0247284862290893,0,0
2015-07-18 10:39:36,RF-3-ge16d7f8-dirty,rf,0.133214272765854,0.00451283863787486,0,0
2015-07-18 10:41:28,RF-3-ge16d7f8-dirty,rf,0.133601420791522,0.00454043109629129,0,0
2015-07-18 10:43:26,RF-3-ge16d7f8-dirty,rf,0.459296683199076,0.0260540804140848,0,0
2015-07-18 10:46:51,RF-3-ge16d7f8-dirty,rf,0.459363463383667,0.024826279801367,0,0
2015-07-18 10:48:32,RF-3-ge16d7f8-dirty,rf,0.525126060935392,0.0241815808817513,0,0
2015-07-18 10:52:11,RF-3-ge16d7f8-dirty,rf,0.525126060935392,0.0241815808817513,0,0
2015-07-18 10:54:32,RF-3-ge16d7f8-dirty,rf,0.525126060935392,0.0241815808817513,0,0
2015-07-18 11:33:41,RF-3-ge16d7f8-dirty,rf,0.525126060935392,0.0241815808817513,0,0
2015-07-18 13:00:47,RF-3-ge16d7f8-dirty,rf,0.525126060935392,0.0241815808817513,0,0
2015-07-18 13:01:46,RF-3-ge16d7f8-dirty,rf,0.525126060935392,0.0241815808817513,0,0
2015-07-18 13:02:02,RF-3-ge16d7f8-dirty,rf,0.525126060935392,0.0241815808817513,0,0
2015-07-18 13:02:48,RF-3-ge16d7f8-dirty,rf,0.525126060935392,0.0241815808817513,0,0
2015-07-18 13:04:57,RF-3-ge16d7f8-dirty,rf,0.525126060935392,0.0241815808817513,0,0
2015-07-18 13:27:36,RF-3-ge16d7f8-dirty,rf,0.478882733815217,0.025144678278925,0,0
2015-07-18 13:43:02,RF-8-g53a7563-dirty,rf,0.419964220338011,0.00826924730551392,0,0
2015-07-18 13:45:10,RF-8-g53a7563-dirty,rf,0.419964220338011,0.00826924730551392,0,0
2015-07-18 13:51:10,RF-8-g53a7563-dirty,rf,0.419964220338011,0.00826924730551392,0,0
2015-07-18 13:55:56,RF-8-g53a7563-dirty,rf,0.419964220338011,0.00826924730551392,0,0
2015-07-18 14:09:05,RF-11-g6bbd95d-dirty,rf,0.419964220338011,0.00826924730551392,0,0
2015-07-20 17:25:51,RF_log_parts-dirty,rf,0.419964220338011,0.00826924730551392,0,0
2015-07-20 18:03:19,RF_log_parts-dirty,rf,0.419964220338011,0.00826924730551392,0,0
2015-07-20 18:07:31,RF_log_parts-dirty,rf,0.419964220338011,0.00826924730551392,0,0
2015-07-20 18:12:03,RF_log_parts-dirty,rf,0.419964220338011,0.00826924730551392,0,0
2015-07-20 18:12:31,RF_log_parts-dirty,rf,0.419964220338011,0.00826924730551392,0,0
2015-07-20 18:19:30,RF_log_parts-dirty,rf,0.419964220338011,0.00826924730551392,0,0
2015-07-20 18:55:34,RF_log_parts-dirty,rf,0.332740216766734,0.00757040985304974,0,0
2015-07-21 02:17:08,RF_log_parts-dirty,rf,0.245411798535108,0.00585016329921573,0,0
2015-07-21 06:47:20,RF_log_parts-dirty,rf,0.245411798535108,0.00585016329921573,0,0
2015-07-21 06:49:34,RF_log_parts-dirty,rf,0.245411798535108,0.00585016329921573,0,0
2015-07-21 16:55:38,RF_log_parts-dirty,rf,0.245411798535108,0.00585016329921573,0,0
2015-07-21 17:05:39,RF_log_parts-dirty,rf,0.256660674812281,0.0061185732622315,0,0
2015-07-21 17:31:57,RF_log_parts-dirty,rf,0.256660674812281,0.0061185732622315,0,0
2015-07-21 17:34:40,RF_log_parts-dirty,rf,0.256660674812281,0.0061185732622315,0,0
